Name,RAdeg,DEdeg,Memb,Disk,Acc,K2var,umag,gmag,rmag,imag,Hamag,SpT,Avmag,Lbol,Mstar,Rstar,logAge,logMacc,DlogMacc+,DlogMacc-,Age_linear,Macc_linear,logMstar,c_value,is_synthetic
WFI16191,271.07622,-24.40772,y,n*,1.0,,,19.135,17.635,16.79,17.16,K9.75,0.409,0.414,0.543,1.493,6.32,-9.211,0.52,,2089296.1308540408,6.151768727098676e-10,-0.265200170411153,-6.311322423599193,True
05341262-0450247,83.55261993408203,-4.840205192565918,,,,,,,,,,,0.7760000228881836,2.202926436447525,0.8159999847412109,2.6765556181578085,5.764176110291466,-8.28827711718734,,,580999.9704360963,5.148999893123111e-09,-0.088309849367227,-5.818153102906342,True
EPIC224392324,270.92575,-24.32717,y,y,1.0,QPS,15.736,14.671,14.142,13.923,13.873,F1.25,1.311,9.046,1.609,1.993,7.0,-7.569,0.164,0.929,10000000.0,2.6977394324449205e-08,0.2065560440990295,-4.925936174012648,True
WFI16675,271.05373,-24.40243,y,n*,1.0,,,20.077,18.223,16.884,17.532,M2.25,1.334,0.838,0.3,2.556,5.24,-8.524,0.648,,173780.08287493762,2.9922646366081953e-09,-0.5228787452803376,-5.775465451512776,True
05373094-0223427,84.37895202636719,-2.395213842391968,,,,,,,,,,,-0.4199999868869781,0.1037528350885737,0.3610000014305115,0.8851084406506708,6.823474219220139,-8.93479385260972,,,6659999.847412109,1.1620000517353907e-09,-0.4424927963733913,-5.626627357944473,True
2MASS J18035008-2423230,270.95869,-24.38973,y,,1.0,,,19.391,17.998,17.231,17.105,K1.25,1.906,0.421,0.83,0.842,7.6,-8.669,0.239,0.533,39810717.05534969,2.1428906011200563e-09,-0.0809219076239261,-5.452532806109421,True
05361475-0613169,84.06148529052734,-6.221367835998535,,,,,,,,,,,0.4230000078678131,0.2355049170123209,0.4110000133514404,1.2653796589158437,6.429106025911254,-8.870632418456857,,,2686000.1087188697,1.3469999560200534e-09,-0.3861581640157634,-5.788624768548474,True
SCB687,271.1304,-24.53902,?,,2.0,,14.425,13.216,13.071,13.024,13.071,A6.5,0.0,8.869,1.67,1.586,7.1,-7.535,0.103,,12589254.117941665,2.9174270140011658e-08,0.2227164711475832,-4.869191502047437,True
05343614-0605346,83.65060424804688,-6.092970848083496,,,,,,,,,,,0.0480000004172325,0.2618182904731396,0.3729999959468841,1.3733978021449569,6.28420507329876,-8.715343711319152,,,1924000.024795531,1.926000026131192e-09,-0.4282911729104702,-5.645021213514214,True
WFI25221,271.15772,-24.32229,y,y*,1.0,,,19.536,17.929,16.887,17.191,M1.25,0.767,0.569,0.389,1.95,5.89,-8.81,0.201,0.742,776247.1166286912,1.5488166189124795e-09,-0.4100503986742922,-5.922473763485556,True
WFI22030,271.01557,-24.35148,y,n*,1.0,,,18.528,17.018,16.343,16.104,K8.25,0.783,0.81,0.624,1.898,6.07,-8.198,0.226,0.306,1174897.5549395303,6.338697112569263e-09,-0.204815410317576,-5.469732097031766,True
2MASS J18031881-2422503,270.82837,-24.3807,?,n,2.0,,16.331,15.099,14.469,14.205,14.36,G2.75,0.0,2.086,1.265,1.477,7.13,-8.089,0.019,,13489628.825916532,8.147042840208388e-09,0.1020905255118366,-5.273760714948567,True
WFI17034,271.06179,-24.39888,y,,1.0,,,19.571,17.996,17.082,17.265,M0.5,0.372,0.321,0.484,1.385,6.37,-9.144,0.275,1.063,2344228.8153199228,7.177942912713614e-10,-0.3151546383555875,-6.166990850415223,True
05342572-0456554,83.6072006225586,-4.948729038238525,,,,,,,,,,,1.366000056266785,0.7550922252818875,0.746999979019165,1.7309993884617083,6.276461800886137,-8.894149335025721,,,1889999.9856948864,1.275999972349951e-09,-0.1266794103825409,-6.169806667395278,True
EPIC224327883,270.98263,-24.44344,y,y,1.0,QPS,13.975,12.995,12.848,12.766,12.77,A3.75,0.635,20.429,1.917,2.144,6.83,-7.194,0.148,,6760829.753919818,6.397348354826483e-08,0.2826221128780626,-4.707278990773915,True
05395465-0246341,84.97772979736328,-2.7761390209198,,,,,,,,,,,0.9710000157356262,1.3091819190464828,0.5289999842643738,2.4876938434082163,5.693726938233895,-7.815308583671066,,,493999.98784065264,1.5299999489570837e-08,-0.2765443408833317,-5.160209828379852,True
WFI19208,271.05444,-24.37861,y,n,0.0,QPS,20.029,17.93,16.593,16.01,16.218,K5,0.444,0.614,1.048,1.348,6.82,-8.097,0.15,0.89,6606934.480075965,7.998342550070293e-09,0.0203612826477078,-5.316317984101891,True
05353070-0518071,83.8779296875,-5.301982879638672,,,,,,,,,,,2.602999925613404,0.4602565604424525,0.3199999928474426,1.889238162191864,5.880813586831113,-7.729554097435796,,,759999.990463256,1.8639999765923686e-08,-0.4948500313873322,-4.749425653539996,True
05372168-0040399,84.34037017822266,-0.6777639985084534,,,,,,,,,,,0.4090000092983246,0.1541700535892966,0.3260000050067901,1.1087851667898294,6.488973516934689,-9.432738303055691,,,3082999.9446868924,3.6920000390239435e-10,-0.486782393262057,-6.211753731120928,True
WFI15451,271.10985,-24.41564,y,y,1.0,,,18.766,17.149,16.345,16.698,M1,0.622,0.963,0.388,2.49,5.65,-9.195,0.765,,446683.5921509635,6.382634861905483e-10,-0.4111682744057927,-6.404871522670449,True
SCB749,271.15462,-24.40483,y,y,2.0,P,19.357,17.225,15.988,15.443,15.734,G6.25,2.826,5.722,1.991,2.617,6.53,-8.196,0.16,0.237,3388441.5613920274,6.367955209079162e-09,0.2990712600274096,-5.851309595418044,True
WFI31634,271.0236,-24.26095,y,y*,1.0,,19.666,17.902,16.625,15.982,16.183,K0,2.204,1.894,1.422,1.645,6.87,-8.457,0.415,0.411,7413102.413009177,3.491403154785855e-09,0.1528995963937474,-5.806398330315611,True
EPIC224422316,271.09092,-24.27392,y,y,1.0,QPS,18.883,16.936,15.516,14.822,15.073,K2.75,2.035,5.39,1.413,3.414,5.76,-7.711,0.207,0.161,575439.9373371566,1.9453600816226612e-08,0.1501421618485586,-5.513605163676265,True
WFI25554,271.09075,-24.31814,y,y*,1.0,APD,,,18.335,17.217,17.613,M1,1.453,0.987,0.382,2.525,5.63,-8.521,0.154,0.356,426579.5188015926,3.0130060241861156e-09,-0.4179366370882912,-5.731401306005148,True
EPIC224377629,271.06508,-24.35369,y,n,1.0,P,,17.867,16.285,15.564,15.858,M0.25,0.329,1.418,0.416,2.859,5.46,-8.982,0.513,,288403.1503126605,1.0423174293933055e-09,-0.3809066693732573,-6.304377695927578,True
05350249-0533099,83.76040649414062,-5.552763938903809,,,,,,,,,,,0.324999988079071,0.3435579584618176,0.2919999957084656,1.6880380232205243,5.970346883325177,-8.705974909171294,,,934000.0152587892,1.967999985197366e-09,-0.5346171549344233,-5.6438404612345,True
WFI31670,271.18433,-24.26057,y,n*,1.0,,,18.485,16.943,16.138,16.433,K5.25,1.366,0.988,0.988,1.737,6.4,-8.963,0.19,0.261,2511886.4315095823,1.0889300933334356e-09,-0.0052430554123718,-6.325886897770324,True
EPIC224369041,270.955,-24.369,y,y,1.0,P,,17.549,16.448,15.765,15.982,F9.25,2.172,1.983,1.147,1.311,7.3,-8.455,0.214,0.446,19952623.149688788,3.5075187395256794e-09,0.0595634179012676,-5.5215365582576705,True
05343005-0449506,83.625244140625,-4.83073902130127,,,,,,,,,,,0.625,0.4508167191433074,0.5450000166893005,1.5500782151626695,6.281260690089265,-7.971835580792827,,,1911000.0133514395,1.066999999466133e-08,-0.2636034844241446,-5.089899136692272,True
WFI13966,271.07745,-24.43644,y,n,1.0,,,19.933,18.335,17.184,17.344,F4.75,4.896,3.39,1.338,1.419,7.23,-7.438,0.27,0.299,16982436.52461746,3.64753946925608e-08,0.1264561134318043,-4.609341607257965,True
05354987-0518308,83.95781707763672,-5.308582782745361,,,,,,,,,,,2.901000022888184,0.3334264142275879,0.3379999995231628,1.592111510347152,6.078456801458615,-8.20655886212091,,,1197999.9542236335,6.215000070142201e-09,-0.471083300335031,-5.172187814032242,True
EPIC224345916,271.06825,-24.41083,y,y,1.0,S,19.236,17.371,15.868,15.123,15.333,K8,0.621,1.945,0.558,2.896,5.55,-8.034,0.157,0.381,354813.3892335753,9.24698173938221e-09,-0.2533658010624212,-5.464333489205025,True
2MASS J18031901-2428067,270.82927,-24.46854,y,n,1.0,,,19.411,17.67,16.533,16.955,G6.25,4.215,3.589,1.666,2.073,6.76,-7.79,0.11,0.43,5754399.373371567,1.6218100973589297e-08,0.2216749970707687,-5.262787878471839,True
WFI19285,270.98461,-24.3777,y,,1.0,,,18.449,16.918,16.219,15.965,K7.75,1.529,1.631,0.597,2.61,5.67,-7.659,0.317,1.112,467735.1412871981,2.1928049353504497e-08,-0.2240256688706309,-5.073345836338501,True
2MASS J18032950-2413209,270.87293,-24.22248,?,n,2.0,,15.058,13.923,13.406,13.186,13.286,F9.25,0.123,6.218,1.671,2.321,6.85,-7.621,0.056,,7079457.843841373,2.393315756405385e-08,0.2229764498933913,-5.058266438143066,True
VPHAS J180243.3-241743.2,270.68045,-24.29534,y,,1.0,,18.625,17.764,16.58,15.916,16.023,G6.5,1.703,1.208,1.167,1.208,7.19,-8.649,0.263,0.595,15488166.189124828,2.2438819237827707e-09,0.0670708560453701,-5.769292088077261,True
05344789-0530465,83.6995620727539,-5.512937068939209,,,,,,,,,,,0.9589999914169312,0.4456562371433297,0.4449999928474426,1.6575445216628284,6.116275601206823,-8.675923402616585,,,1307000.041007996,2.109000085681602e-09,-0.3516399959995543,-5.761757494471989,True
EPIC224433745,271.05583,-24.25381,y,n,1.0,QPS,,17.94,16.328,15.56,15.892,K7.75,0.996,1.665,0.593,2.638,5.66,-8.684,0.25,0.342,457088.1896148752,2.070141348791045e-09,-0.2269453066357374,-6.099138704366773,True
05353733-0623263,83.90555572509766,-6.390665054321289,,,,,,,,,,,0.7210000157356262,0.2630268092972728,0.4169999957084656,1.3278412516396387,6.373279891173302,-8.838033394191855,,,2361999.9885559096,1.451999964707793e-09,-0.3798639494957622,-5.786130544512759,True
EPIC224382910,271.12125,-24.34417,y,y*,2.0,P,20.201,17.842,16.235,15.436,15.823,K7.75,1.002,1.827,0.587,2.763,5.61,-8.533,0.195,,407380.27780411305,2.930893245250324e-09,-0.2313618987523855,-5.9636749242085845,True
2MASS J18031508-2416020,270.81285,-24.26722,?,y,1.0,,,19.441,17.768,16.873,17.136,K5,2.016,0.776,1.057,1.516,6.63,-8.82,0.05,0.133,4265795.188015926,1.513561248436207e-09,0.0240749873074262,-6.121651177796225,True
WFI25832,271.12492,-24.31419,y,n*,2.0,S,,,19.325,18.007,18.736,M2,1.69,0.456,0.339,1.852,5.91,-9.318,0.985,,812830.5161640996,4.80839348449729e-10,-0.4698003017969178,-6.354342736869646,True
05353066-0527167,83.87776184082031,-5.454649925231934,,,,,,,,,,,1.1619999408721924,0.3881503540578086,0.3370000123977661,1.7138234304492546,5.996511665056413,-8.639406567315842,,,991999.9837875372,2.294000100988572e-09,-0.4723700831515655,-5.637262134684304,True
2MASS J18025381-2420194,270.72425,-24.33876,y,y*,1.0,,17.49,16.246,15.131,14.586,14.597,K0,0.788,2.168,1.469,1.76,6.8,-8.26,0.27,0.261,6309573.44480193,5.495408738576248e-09,0.1670217957902565,-5.654227144698083,True
SCB614,271.10532,-24.38083,y,y*,1.0,,,16.868,15.573,14.941,15.215,K3.5,0.928,2.11,1.202,2.262,6.16,-8.968,0.355,,1445439.770745928,1.0764652136298347e-09,0.0799044676667207,-6.526329477025195,True
05354764-0537388,83.94853973388672,-5.627448081970215,,,,,,,,,,,1.7450000047683716,0.215278175599735,0.2259999960660934,1.4406305873872145,6.043362285517518,-8.036684494653105,,,1105000.0190734856,9.189999872205606e-09,-0.6458915684122183,-4.8180633317721595,True
05352016-0526390,83.83402252197266,-5.444180965423584,,,,,,,,,,,1.2419999837875366,3.026913471305821,0.6729999780654907,3.3356317179731576,5.463893001795459,-7.20859008581244,,,291000.0085830689,6.185999978924887e-08,-0.1719849499306093,-4.766816991445989,True
WFI25346,271.09817,-24.32103,y,y*,1.0,QPD,,,18.964,17.413,17.937,M4.75,0.0,0.288,0.159,1.841,5.19,-8.608,0.302,0.309,154881.66189124828,2.466039337234336e-09,-0.7986028756795485,-5.56664746281558,True
WFI16191,271.07622,-24.40772,y,n*,1.0,,,19.135,17.635,16.79,17.16,K9.75,0.409,0.414,0.543,1.493,6.32,-9.211,0.52,,2089296.1308540408,6.151768727098676e-10,-0.265200170411153,-6.311322423599193,True
VPHAS J180317.5-241801.5,270.82296,-24.30042,?,,1.0,,,19.507,17.945,17.234,17.295,K5,1.282,0.35,0.941,1.019,7.18,-9.288,0.341,,15135612.484362071,5.15228644581756e-10,-0.0264103765727431,-6.306157300347419,True
WFI28153,271.08507,-24.28809,y,,1.0,,,19.277,17.529,16.367,16.787,M0.75,1.401,1.254,0.388,2.789,5.42,-8.126,0.153,0.402,263026.7991895382,7.481695005111553e-09,-0.4111682744057927,-5.430428623672159,True
WFI26045,271.07467,-24.31175,y,n*,1.0,P,,,18.536,17.465,17.524,M0.75,2.343,0.838,0.408,2.284,5.74,-7.824,0.2,0.22,549540.8738576248,1.499684835502374e-08,-0.3893398369101201,-5.021679998467922,True
SCB575,271.09231,-24.25139,y,,2.0,,19.056,17.296,16.149,15.597,15.88,K1.75,0.726,0.892,1.146,1.267,7.08,-8.999,0.073,,12022644.34617413,1.0023052380778983e-09,0.0591846176313711,-6.155551956030521,True
EPIC224331438,271.05457,-24.43709,y,y,1.0,S,,18.798,16.927,16.094,15.889,M0.25,1.436,1.943,0.403,3.347,5.01,-7.155,0.144,0.117,102329.29922807535,6.998419960022731e-08,-0.3946949538588905,-4.646709663906592,True
EPIC224467724,271.091,-24.19378,y,y,2.0,QPS,16.287,14.904,14.082,13.701,13.865,G5,0.29,3.709,1.635,2.061,6.79,-8.133,0.056,,6165950.018614822,7.362070974947376e-09,0.2135177569963048,-5.584183243599659,True
05351852-0513383,83.8271713256836,-5.227320194244385,,,,,,,,,,,5.132999897003174,2.21819634795336,0.460999995470047,3.3559440899478057,5.143014795784575,-7.202109511723921,,,138999.99856948844,6.279000075437585e-08,-0.3362990788778868,-4.705504172560568,True
WFI14041,271.08089,-24.43534,y,,1.0,,,19.18,17.546,16.667,17.088,K5,1.887,0.858,1.048,1.594,6.55,-9.334,0.863,,3548133.892335753,4.634469197362884e-10,0.0203612826477078,-6.664319798321291,True
WFI18509,271.08857,-24.38547,y,y,1.0,,,19.551,17.77,16.666,17.107,K0,3.746,2.244,1.487,1.79,6.79,-8.176,0.316,,6165950.018614822,6.668067692136219e-09,0.1723109685219542,-5.580349724977671,True
WFI17329,271.11291,-24.39623,y,n,1.0,,,19.386,17.864,17.044,17.179,K3.75,1.891,0.582,1.052,1.208,7.04,-8.804,0.303,0.504,10964781.961431852,1.5703628043335515e-09,0.0220157398177202,-5.934752432419911,True
05355462-0527075,83.97761535644531,-5.452099800109863,,,,,,,,,,,0.6019999980926514,0.3523708636916064,0.4690000116825104,1.4621342936089683,6.297103648686477,-9.131003101998528,,,1981999.993324278,7.395999923609506e-10,-0.3288271464669002,-6.168423471971529,True
EPIC224359310,271.25667,-24.38669,y,n,1.0,N,16.327,14.918,14.155,13.842,13.943,G3.75,0.649,4.866,1.782,2.301,6.71,-8.166,0.058,0.652,5128613.839913649,6.82338694141669e-09,0.2509076997008559,-5.692568157860272,True
EPIC224368354,271.11421,-24.37033,y,n,1.0,S,,18.43,16.672,15.732,16.182,K5,2.324,2.735,0.898,2.846,5.73,-8.225,0.4,0.723,537031.7963702533,5.956621435290109e-09,-0.0467236633326956,-5.8161911164308595,True
SCB280,270.98428,-24.37444,?,n*,1.0,P,17.849,16.528,15.78,15.489,15.248,G3.75,0.982,1.489,1.137,1.273,7.26,-8.101,0.137,0.184,18197008.586099826,7.925013304804703e-09,0.0557604646877347,-5.179659030244272,True
WFI18941,271.14551,-24.3811,y,y,1.0,,,18.786,17.187,16.325,16.662,K5.75,1.404,0.847,0.941,1.659,6.44,-9.184,0.388,,2754228.703338169,6.54636174067276e-10,-0.0264103765727431,-6.50638449487466,True
05341320-0533535,83.55500793457031,-5.564878940582275,,,,,,,,,,,0.1379999965429306,0.192752502958973,0.4930000007152557,1.0879215216604317,6.714078168822,-8.386686849593922,,,5177000.045776368,4.1049998955600156e-09,-0.3071530800926856,-5.277315189751157,True
WFI19044,271.12283,-24.38012,y,n*,2.0,,20.062,18.157,16.971,16.414,16.512,K2.75,0.623,0.422,0.897,0.955,7.4,-9.582,0.613,,25118864.315095823,2.618183008218981e-10,-0.0472075569559079,-6.4860743709621165,True
WFI15993,271.24432,-24.41009,y,y,1.0,,19.404,17.388,15.945,15.072,15.158,G7.25,2.761,5.244,1.956,2.552,6.52,-7.308,0.094,0.093,3311311.214825908,4.9203953568145116e-08,0.2913688504515826,-4.958666610739631,True
05355077-0516291,83.96155548095703,-5.274771213531494,,,,,,,,,,,0.8510000109672546,0.9705099666461012,0.7519999742507935,1.919396016341423,6.137670545381503,-8.782252925848734,,,1373000.0257492068,1.651000003377587e-09,-0.1237821742790206,-6.11826266776427,True
2MASS J18024882-2421085,270.70346,-24.35241,?,y,2.0,,20.021,17.627,16.273,15.523,15.731,G9.75,1.899,1.909,1.427,1.64,6.88,-8.89,0.36,,7585775.7502918355,1.288249551693132e-09,0.1544239731146469,-6.23701968027142,True
WFI24293,271.10184,-24.33104,y,n*,1.0,QPS,,18.48,16.98,16.27,16.438,K7.75,0.571,0.645,0.717,1.642,6.32,-8.974,0.334,,2089296.1308540408,1.061695557198724e-09,-0.1444808443321999,-6.211525807198765,True
WFI21912,270.9827,-24.35254,y,?,1.0,,,18.706,17.304,16.559,16.472,K8.25,0.494,0.498,0.701,1.488,6.45,-8.593,0.152,0.225,2818382.931264455,2.552701302661247e-09,-0.1542819820333413,-5.765941019701474,True
WFI17986,271.08788,-24.39039,y,y,1.0,S,19.497,17.793,16.217,15.405,15.524,K8.5,0.804,1.745,0.526,2.828,5.56,-7.814,0.138,0.193,363078.054770101,1.5346169827992942e-08,-0.2790142558462609,-5.211071594981744,True
05384423-0240197,84.68429565429688,-2.67214298248291,,,,,,,,,,,0.1809999942779541,0.8452788472484717,0.6819999814033508,1.8740643940907304,6.126780572681571,-8.985479462613128,,,1338999.9866485598,1.0339999967357e-09,-0.1662156371857824,-6.277738572721905,True
SCB184,270.93833,-24.39032,y,y,1.0,,18.555,17.695,16.115,15.366,14.939,K5,1.423,2.136,0.914,2.515,5.89,-7.224,0.041,0.073,776247.1166286912,5.970352865838366e-08,-0.0390538042661685,-4.758129431306479,True
05292326-0125153,82.346923828125,-1.420920014381409,,,,,,,,,,,0.221000000834465,0.3191537914671736,0.550000011920929,1.326494081952554,6.498172650903617,-8.349109920681045,,,3148999.929428098,4.476000015074541e-09,-0.2596373010926768,-5.38250486205008,True
VPHAS J180247.3-241820.5,270.6972,-24.3057,?,?,1.0,,,20.025,18.445,17.414,17.569,G4.5,3.762,1.207,1.07,1.164,7.33,-8.047,0.063,0.078,21379620.895022325,8.974287945007472e-09,0.0293837776852096,-5.066902394870445,True
WFI22010,271.06174,-24.35165,y,n*,1.0,,,19.291,17.495,16.511,16.987,K5,2.524,1.519,0.954,2.121,6.12,-8.771,0.331,,1318256.7385564074,1.694337800447325e-09,-0.0204516252959049,-6.231714611163557,True
WFI20199,271.08638,-24.36881,y,,1.0,,,19.153,17.401,16.417,16.706,K4.75,2.519,1.626,0.987,2.157,6.11,-8.072,0.264,0.243,1288249.551693135,8.47227414140598e-09,-0.0056828473303632,-5.553611223700587,True
05352459-0511296,83.85249328613281,-5.19157600402832,,,,,,,,,,,4.651999950408936,0.8413951358713411,0.460999995470047,2.17040333278083,5.812244689461358,-7.6495581591686,,,648999.9890327451,2.2409999189676465e-08,-0.3362990788778868,-4.877820478049771,True
WFI15936,271.07584,-24.41072,y,n*,1.0,,,19.842,18.235,16.994,17.269,M2.5,0.651,0.517,0.296,2.045,5.79,-8.36,0.365,0.865,616595.0018614822,4.365158322401665e-09,-0.5287082889410615,-5.378725084960104,True
SCB423,271.04471,-24.33981,y,n*,2.0,MP/P,17.368,15.809,14.773,14.262,14.607,G8.25,0.791,2.994,1.586,1.97,6.76,-8.293,0.039,,5754399.373371567,5.0933087105719634e-09,0.200303182981585,-5.741497772637588,True
EPIC224329877,271.05801,-24.43988,y,y*,2.0,P,20.13,17.754,16.182,15.314,15.683,K7,0.759,1.405,0.688,2.315,5.86,-8.9,0.469,,724435.9600749906,1.2589254117941663e-09,-0.1624115617644887,-6.306260877028528,True
VPHAS J180403.3-243309.6,271.01363,-24.55266,?,,1.0,,,19.425,17.788,16.976,16.993,K5,1.716,0.586,1.044,1.318,6.85,-8.733,0.259,0.543,7079457.843841373,1.8492686189780759e-09,0.0187004986662433,-5.938096887444486,True
05334822-0513262,83.45092010498047,-5.223948001861572,,,,,,,,,,,1.1929999589920044,0.1749846571427898,0.3630000054836273,1.1409044317615908,6.504062870741302,-8.584859634115595,,,3191999.912261961,2.601000081980945e-09,-0.4400933684032564,-5.410735906606564,True
EPIC224316091,271.18975,-24.46481,?,n,1.0,N,18.786,17.278,15.975,15.343,15.366,K6.5,0.434,1.306,0.759,2.161,5.99,-8.195,0.285,0.253,977237.2209558112,6.382634861905482e-09,-0.1197582241045196,-5.596293151175351,True
05394017-0220480,84.91738891601562,-2.34667706489563,,,,,,,,,,,0.9240000247955322,0.9036494742183862,0.7730000019073486,1.843320393769002,6.205204356459935,-8.395449950671338,,,1603999.9723434458,4.023000155228827e-09,-0.1118205050100696,-5.717290357408933,True
WFI21912,270.9827,-24.35254,y,?,1.0,,,18.706,17.304,16.559,16.472,K8.25,0.494,0.498,0.701,1.488,6.45,-8.593,0.152,0.225,2818382.931264455,2.552701302661247e-09,-0.1542819820333413,-5.765941019701474,True
EPIC224422316,271.09092,-24.27392,y,y,1.0,QPS,18.883,16.936,15.516,14.822,15.073,K2.75,2.035,5.39,1.413,3.414,5.76,-7.711,0.207,0.161,575439.9373371566,1.9453600816226612e-08,0.1501421618485586,-5.513605163676265,True
SCB649,271.11758,-24.42997,y,y,1.0,QPS,19.126,17.716,16.396,15.745,15.782,K3.75,0.995,1.067,1.196,1.635,6.6,-8.784,0.192,0.254,3981071.7055349695,1.644371723214929e-09,0.077731179652392,-6.1589675841346025,True
WFI22435,271.08843,-24.34768,y,,1.0,,,19.132,17.458,16.595,16.971,K5,1.933,0.956,1.035,1.683,6.47,-9.226,0.533,,2951209.226666384,5.942921586155714e-10,0.0149403497929365,-6.5830480709953045,True
SCB893,271.07401,-24.28596,y,,1.0,,19.958,18.165,16.622,15.845,16.03,K7.75,0.883,1.175,0.629,2.216,5.88,-8.343,0.149,0.28,758577.5750291835,4.539416166502032e-09,-0.201349354554731,-5.6967838257138315,True
EPIC224385053,271.00279,-24.34033,y,n,2.0,P,16.346,14.932,14.11,13.724,13.853,G4.75,0.337,3.764,1.642,2.065,6.79,-8.72,0.317,0.326,6165950.018614822,1.9054607179632444e-09,0.2153731527834219,-6.173291991123172,True
05215741+0011423,80.48921203613281,0.1950929760932922,,,,,,,,,,,-0.2140000015497207,0.1541700535892966,0.4169999957084656,1.0274492285557817,6.706034641806693,-9.055024093964663,,,5081999.77874756,8.809999951786575e-10,-0.3798639494957622,-5.866319833135826,True
05341420-0542210,83.55918884277344,-5.705842971801758,,,,,,,,,,,1.6720000505447388,0.4518559456152196,0.625,1.4827366164138154,6.403463712468514,-8.415668789924172,,,2532000.064849853,3.839999873633809e-09,-0.2041199826559248,-5.551098396304624,True
EPIC224390040,271.04575,-24.33136,y,n*,1.0,N,18.57,16.759,15.718,15.315,15.288,G9.25,1.399,2.243,1.495,1.754,6.83,-8.333,0.112,0.104,6760829.753919818,4.6451527522274935e-09,0.1746411926604484,-5.723553424791526,True
SCB353,271.01745,-24.4756,?,n,2.0,,15.162,14.085,13.528,13.284,13.432,F6.75,0.541,7.811,1.636,2.355,6.91,-7.433,0.033,,8128305.161640995,3.6897759857015055e-08,0.2137832993353041,-4.835150905725836,True
GES J18034663-2421497,270.94429,-24.3638,y,y,1.0,,,18.358,17.1,16.198,16.42,F2.25,3.79,4.358,1.542,1.445,7.18,-7.714,0.365,1.413,15135612.484362071,1.9319683170169225e-08,0.1880843737149382,-4.97594101302792,True
05344789-0530465,83.6995620727539,-5.512937068939209,,,,,,,,,,,0.9589999914169312,0.4456562371433297,0.4449999928474426,1.6575445216628284,6.116275601206823,-8.675923402616585,,,1307000.041007996,2.109000085681602e-09,-0.3516399959995543,-5.761757494471989,True
05385922-0233514,84.74678039550781,-2.564279079437256,,,,,,,,,,,1.741000056266785,0.2642408702198117,0.3980000019073486,1.350637845771218,6.330413794638585,-8.47586361055068,,,2140000.1049041767,3.343000098965381e-09,-0.4001169258450283,-5.418565285134794,True
05291271-0010187,82.30296325683594,-0.1718810051679611,,,,,,,,,,,0.2000000029802322,0.2382319328111594,0.6539999842643738,1.1033818417808507,6.847387562092479,-9.361910283131182,,,7037000.17929077,4.34599994880713e-10,-0.1844222621251145,-6.337222296681499,True
05355077-0516291,83.96155548095703,-5.274771213531494,,,,,,,,,,,0.8510000109672546,0.9705099666461012,0.7519999742507935,1.919396016341423,6.137670545381503,-8.782252925848734,,,1373000.0257492068,1.651000003377587e-09,-0.1237821742790206,-6.11826266776427,True
05353178-0023065,83.88243103027344,-0.3851490020751953,,,,,,,,,,,1.1390000581741333,0.4130474988155993,0.414000004529953,1.642583692349844,6.10448709600874,-8.611898817735504,,,1271999.9551773062,2.443999891355023e-09,-0.3829996541270876,-5.666937598067938,True
SCB900,271.18405,-24.25694,y,y,1.0,,,18.112,16.337,15.33,15.775,K7.75,1.867,3.455,0.559,3.8,5.1,-7.671,0.216,0.197,125892.5411794166,2.133044913146575e-08,-0.2525881921135766,-5.287220303282615,True
EPIC224385053,271.00279,-24.34033,y,n,2.0,P,16.346,14.932,14.11,13.724,13.853,G4.75,0.337,3.764,1.642,2.065,6.79,-8.72,0.317,0.326,6165950.018614822,1.9054607179632444e-09,0.2153731527834219,-6.173291991123172,True
WFI28903,271.10013,-24.28161,y,,1.0,,,19.305,17.738,16.658,17.058,F9.75,4.968,6.667,1.738,2.448,6.79,-7.407,0.264,0.218,6165950.018614822,3.9174187710778315e-08,0.2400497721126476,-4.888338168796115,True
05303164+0203051,82.63187408447266,2.051433086395264,,,,,,,,,,,0.8149999976158142,0.4549880521571232,0.6179999709129333,1.4923759537750605,6.390581868777376,-8.47340228938264,,,2457999.9446868896,3.362000011719596e-09,-0.2090115453518845,-5.608568352556192,True
05413275-0157574,85.386474609375,-1.965950965881348,,,,,,,,,,,0.6629999876022339,0.3126079401446998,0.4979999959468841,1.3568702822104604,6.4207806179767415,-8.943476273852971,,,2634999.9904632545,1.1390000054234414e-09,-0.3027706607749127,-5.959665299420583,True
2MASS J18045276-2424284,271.21987,-24.40783,y,y*,1.0,,,19.761,17.838,16.815,17.088,K5,2.91,1.503,0.954,2.11,6.13,-7.906,0.244,0.376,1348962.8825916534,1.241652307592412e-08,-0.0204516252959049,-5.362603432859135,True
2MASS J18051076-2421428,271.29484,-24.36185,?,y,1.0,,20.46,18.637,17.017,16.214,16.494,K5,1.655,1.162,0.963,1.88,6.28,-8.873,0.251,0.365,1905460.7179632485,1.339676687425937e-09,-0.0163737128754655,-6.272570504031368,True
EPIC224342790,271.12888,-24.41656,y,y,1.0,QPS,,17.927,16.345,15.564,15.966,K2.5,3.246,6.953,1.565,3.781,5.7,-7.807,0.398,0.735,501187.2336272725,1.5595525028269523e-08,0.1945143418824672,-5.684703373537161,True
